"","Plot.3","Tag","sla","mean.thick","ssl","lar1","lmf","smf","rmf","sp","rgr.h","ini_size","perc.canopy.open","new.rgr.h","Comp1","Comp2","Comp3","sp.number","lma","log_thick","log_ssl","log_lar","log_lmf","log_smf","log_rmf","log_light","log_rgr","log_lma","plot_id","log_ini_size"
"640",105,25,299.3166667,0.208666667,41.79487179,123.3824427,0.41221374,0.297709924,0.290076336,"PITTKE",0.246860078,32,4.28,1.246860078,-1.473165093,-1.908850131,-0.663661836,18,0.003340943,-1.09888813694562,0.047408027020758,2.06567245343354,1.22220981123163,-0.0491133097885325,-1.50799026591662,1.36940909976679,1.01609648692621,-2.14419292441923,39,0.609357799010575
"668",107,5,209.0769231,0.21,43.11111111,38.41696113,0.183745583,0.159010601,0.657243816,"PITTKE",0.223143551,25,3.19,1.223143551,0.224422226,0.364151047,0.091969801,18,0.004782929,-1.02355376486619,0.105425543084244,-0.848954495901277,-0.791374234994463,-2.33139826372989,2.16714639915385,0.652507333358276,0.806062940398949,0.142103477231703,40,-0.0544907917768881
"699",111,7,245.2272727,0.236,89.28571429,35.49342105,0.144736842,0.184210526,0.671052632,"PITTKE",0.09531018,11,1.32,1.09531018,0.071382225,2.727037666,-2.279822014,18,0.00407785,0.356997850072183,1.46770242659397,-1.04667450440063,-1.38607400084449,-1.79604953813402,2.26057386096267,-1.49964405618405,-0.401217905455305,-0.87413375906013,41,-2.26224664732938
"700",111,2,188.9222222,0.258,63.5,30.09380531,0.159292035,0.17699115,0.663716814,"PITTKE",0.080042708,13,1.32,1.080042708,0.071382225,2.727037666,-2.279822014,18,0.005293184,1.41115304787171,0.830027422338417,-1.45891250983607,-1.1472768822445,-1.94154085054842,2.21118327975334,-1.49964405618405,-0.554738400523095,0.788019358343334,41,-1.81300989905413
"705",112,6,200.95,0.2165,47.22222222,52.70819672,0.262295082,0.336065574,0.401639344,"PITTKE",0.074107972,14,1.23,1.074107972,3.57971067,0.473653907,0.561636997,18,0.004976362,-0.663017122274601,0.275852800775167,-0.058911000195591,0.095605763951436,0.39190261762765,-0.04581670449076,-1.67188063706713,-0.615001052932949,0.394730179138959,42,-1.61372100109789
"710",113,1,214.1285714,0.204333333,44.56521739,68.13181818,0.318181818,0.348484848,0.333333333,"PITTKE",0.287682072,20,1.73,1.287682072,2.400103183,-0.076769476,0.200334835,18,0.004670091,-1.3470925574476,0.167495492240281,0.582255980747869,0.576960135088468,0.523961536251701,-0.883423663626145,-0.839918465339833,1.36843009578412,-0.0100267464165169,43,-0.654561622688387
"711",113,12,198.915,0.224,48.80952381,72.59671533,0.364963504,0.306569343,0.328467153,"PITTKE",0.102654154,41,1.73,1.102654154,2.400103183,-0.076769476,0.200334835,18,0.005027273,-0.260227026616393,0.337713090864543,0.740816640120577,0.918811132904451,0.0576023081824686,-0.949503108739409,-0.839918465339833,-0.328131950871871,0.459588785442235,43,1.27583125042001
"775",120,12,197.1555556,0.209666667,69.09090909,69.58431373,0.352941176,0.323529412,0.323529412,"PITTKE",0.207639365,16,2.88,1.207639365,-1.005334738,0.578009522,2.665056401,18,0.005072137,-1.04234240671949,0.987917212273004,0.634950622999709,0.835336173699894,0.253555897926574,-1.01756261187631,0.40316636054839,0.666544856949986,0.516201622294823,44,-1.25463245359989
"817",126,5,224.9416667,0.236,56.25,87.07419355,0.387096774,0.206451613,0.406451613,"PITTKE",0.182321557,18,2.03,1.182321557,2.373824174,0.115981152,0.70627527,18,0.004445597,0.356997850072183,0.603186332290932,1.19505298827094,1.06553885945078,-1.38123508787665,0.00770035657362335,-0.449886524074662,0.43481960328869,-0.323942550856669,45,-0.937893907236597
"895",137,4,246.5458333,0.214,30.38834951,47.14820717,0.19123506,0.410358566,0.398406375,"PITTKE",0.033901552,30,1.77,1.033901552,1.428053315,0.320387759,-1.338656977,18,0.004056041,-0.800387532886985,-0.548939464029611,-0.337374210464745,-0.691812094298063,1.11873088399267,-0.082131748210272,-0.784167358315089,-1.03225199492096,-0.90830403747975,46,0.435802776798488
"947",145,2,234.1625,0.215,60,42.09662921,0.179775281,0.314606742,0.505617978,"PITTKE",0.117783036,18,2.04,1.117783036,0.722178784,0.798559472,-2.602596664,18,0.004270539,-0.745247762173134,0.723944575108203,-0.620466988629708,-0.845812627712505,0.151781368925106,0.988666592781966,-0.437901218698523,-0.179093996411774,-0.579934579821881,47,-0.937893907236597
"948",145,1,240.29,0.2035,16.64596273,21.58293413,0.089820359,0.482035928,0.428143713,"PITTKE",0.083381609,25,2.04,1.083381609,0.722178784,0.798559472,-2.602596664,18,0.004161638,-1.39542713503422,-1.67514082576614,-2.28928480026173,-2.57506425238897,1.70458703753988,0.241326234034292,-0.437901218698523,-0.520979833932712,-0.744533269590686,47,-0.0544907917768881
"949",146,1,180.0227273,0.2105,12.40384615,50.92071429,0.282857143,0.47,0.247142857,"PITTKE",0.236388778,38,1.98,1.236388778,1.079324653,-0.30501756,0.081827106,18,0.005554854,-0.995426618682083,-2.22554666364222,-0.145094531552663,0.283688422630968,1.61256778576077,-2.22771959365537,-0.510712737205687,0.923859575935012,1.09548533195015,48,1.07149226742337
"950",146,5,204.9230769,0.197666667,39.0625,69.79912664,0.340611354,0.288209607,0.371179039,"PITTKE",0.127833372,25,1.98,1.127833372,1.079324653,-0.30501756,0.081827106,18,0.00487988,-1.73941569700044,-0.0790986174746748,0.642650253847996,0.746719176443057,-0.167136541212768,-0.40020496029147,-0.510712737205687,-0.0811969191939222,0.269974913816817,48,-0.0544907917768881
"951",146,2,209.1486111,0.211666667,13.17391304,50.7026936,0.242424242,0.29040404,0.467171717,"PITTKE",0.117783036,36,1.98,1.117783036,1.079324653,-0.30501756,0.081827106,18,0.004781289,-0.930055556599678,-2.11284638300231,-0.155812808707666,-0.100723326633378,-0.139532984088786,0.6333144884841,-0.510712737205687,-0.179093996411774,0.139918210479466,48,0.926096345373863
"952",146,4,226.82,0.215333333,46.20689655,61.63586957,0.27173913,0.347826087,0.380434783,"PITTKE",0.076961041,27,1.98,1.076961041,1.079324653,-0.30501756,0.081827106,18,0.004408782,-0.726924834297942,0.235183380457074,0.331956743227065,0.183756959993632,0.517075740920825,-0.289533407501229,-0.510712737205687,-0.58598889698042,-0.376930763744959,48,0.152470492250278
"953",146,3,221.09,0.184,42.14285714,86.70196078,0.392156863,0.274509804,0.333333333,"PITTKE",0.064538521,16,1.98,1.064538521,1.079324653,-0.30501756,0.081827106,18,0.004523045,-2.5868100446395,0.0629223920443528,1.18435146875496,1.09790413033382,-0.344366675887089,-0.883423663626145,-0.510712737205687,-0.71287626933846,-0.213888917164153,48,-1.25463245359989
"957",147,14,286.4045455,0.1975,75,115.612844,0.403669725,0.220183486,0.376146789,"PITTKE",0.105360516,20,3.08,1.105360516,2.522816378,-1.998835491,0.863913212,18,0.003491565,-1.74939248632352,1.14146922050982,1.90319889960679,1.17001304818989,-1.14689178254798,-0.340466557101314,0.566919438144384,-0.30132138578736,-1.86320432414039,49,-0.654561622688387
"971",149,6,225.2454545,0.223666667,32.08333333,32.88982301,0.146017699,0.424778761,0.42920354,"PITTKE",0.032789823,31,1.02,1.032789823,-0.545055106,1.472421006,0.527654384,18,0.004439601,-0.277840503527539,-0.447380859432224,-1.23698142459901,-1.36411711350014,1.24441654110629,0.252435258228787,-2.12849047486313,-1.04401843716136,-0.332542673654202,50,0.523980168038116
"982",151,9,212.7547619,0.241,18.82352941,55.50124224,0.260869565,0.316770186,0.422360248,"PITTKE",0.15415068,21,2.07,1.15415068,-1.242573343,1.325831677,-2.046114953,18,0.004700247,0.604962055730041,-1.44510748655831,0.0700711773817937,0.0820248526960173,0.176720881759454,0.180215719832072,-0.402294677769705,0.171075592474958,0.0309870574027565,51,-0.523356601611019
"983",151,6,221.9857143,0.215333333,16.66666667,77.34343891,0.34841629,0.339366516,0.312217195,"PITTKE",0.130053128,41,2.07,1.130053128,-1.242573343,1.325831677,-2.046114953,18,0.004504794,-0.726924834297942,-1.67281502818812,0.89902939603494,0.803179725912351,0.427473036263771,-1.17748416165574,-0.402294677769705,-0.0596926301251934,-0.23965293100774,51,1.27583125042001
"984",151,5,191.1969697,0.236333333,26.953125,56.99638663,0.298102981,0.346883469,0.35501355,"PITTKE",0.121360857,35,2.07,1.121360857,-1.242573343,1.325831677,-2.046114953,18,0.005230208,0.37369149797712,-0.773397113136653,0.136473871627204,0.414515766899657,0.507200173960879,-0.60028614859007,-0.402294677769705,-0.144143061853472,0.71175272404438,51,0.850340082424065
"1043",162,1,181.8458333,0.229333333,30.96385542,61.68621908,0.339222615,0.318021201,0.342756184,"PITTKE",0.182321557,30,2.45,1.182321557,1.604315879,1.462359049,-0.46007386,18,0.005499164,0.018078958885589,-0.513835179827795,0.333996482991237,0.736537666272044,0.191064587574093,-0.758166170061297,0.00877375918556137,0.43481960328869,1.0312800441134,52,0.435802776798488
"1049",163,11,238.7846154,0.213,44.63414634,25.65454545,0.107438017,0.338842975,0.553719008,"PITTKE",0.470003629,16,3.31,1.470003629,3.707396624,-0.516026384,0.597371674,18,0.004187874,-0.855785570447945,0.170387288980277,-1.85758786528067,-2.12872476669546,0.42185458992914,1.39700144761662,0.742573126100063,2.81669847530767,-0.704488294225577,53,-1.25463245359989
"1050",163,12,212.6409091,0.234666667,42.10526316,62.58327759,0.294314381,0.254180602,0.451505017,"PITTKE",0.182321557,36,3.31,1.182321557,3.707396624,-0.516026384,0.597371674,18,0.004702764,0.289986586219417,0.0612525096500901,0.370061333505216,0.382640728099333,-0.624369490919097,0.480045465652783,0.742573126100063,0.43481960328869,0.0343984079879265,53,0.926096345373863
"1051",163,8,219.6972222,0.223,54.90196078,96.9252451,0.441176471,0.25,0.308823529,"PITTKE",0.182321557,30,3.31,1.182321557,3.707396624,-0.516026384,0.597371674,18,0.004551719,-0.313146396314837,0.557799020118412,1.46278599849804,1.39143012816691,-0.684721531780111,-1.22659199954601,0.742573126100063,0.43481960328869,-0.173620509259824,53,0.435802776798488
"1054",164,8,227.125,0.226333333,52.72727273,71.53543307,0.31496063,0.346456693,0.338582677,"PITTKE",0.139761942,23,1.65,1.139761942,2.975966698,-0.261503124,1.017212324,18,0.004402862,-0.137661601140233,0.482176072148613,0.704029311228554,0.551602297673554,0.502720122511595,-0.813214087143404,-0.95539587770994,0.0338695154065643,-0.385492757400261,54,-0.278718070871947
"1061",166,3,195.0272727,0.229,76.08695652,53.6325,0.275,0.14375,0.58125,"PITTKE",0.054067221,19,1.7,1.054067221,0.178808122,1.742064326,0.202359849,18,0.005127488,0.000875395739864644,1.1683920352519,-0.0154853538168049,0.213484043420025,-2.69857046785444,1.61503359506858,-0.882584359202776,-0.820988744775923,0.585361720699478,55,-0.792497985187093
"1067",169,2,166.8882353,0.2405,40.83333333,60.62179487,0.363247863,0.256410256,0.38034188,"PITTKE",0.262364264,26,4.29,1.262364264,1.698589121,0.57671465,-0.009137399,18,0.005992034,0.580398268300072,0.00385827193890227,0.290516320746307,0.907068551204022,-0.592586371800089,-0.290630820325968,1.37510106206085,1.15125295141204,1.57822507050241,56,0.0509803535563291
"1069",170,2,195.285,0.225666667,27.86407767,69.74464286,0.357142857,0.306547619,0.336309524,"PITTKE",0.196710294,28,3.21,1.196710294,1.402805653,-0.292047066,-0.250314248,18,0.005120721,-0.172550852306335,-0.71120336978322,0.640699613676759,0.864828716797402,0.0573444233624753,-0.843482759578455,0.66775116258055,0.567116461732314,0.576946638969711,57,0.250269251512566
"1073",172,3,211.7727273,0.251,85,29.11875,0.1375,0.275,0.5875,"PITTKE",0.117783036,18,1.71,1.117783036,1.257278075,-0.150371298,-1.091524674,18,0.004722043,1.08581931166493,1.37566239603045,-1.54118886975818,-1.51390153630965,-0.337873999624039,1.6630909657613,-0.868279305080885,-0.179093996411774,0.0604673085814297,58,-0.937893907236597
"1074",172,4,223.275,0.210666667,75,65.66911765,0.294117647,0.397058824,0.308823529,"PITTKE",0.080042708,13,1.71,1.080042708,1.257278075,-0.150371298,-1.091524674,18,0.004478782,-0.986065729359391,1.14146922050982,0.490291131443603,0.380974336914206,0.998832393367874,-1.22659199954601,-0.868279305080885,-0.554738400523095,-0.276553731315544,58,-1.81300989905413
"1079",174,7,254.9466667,0.222,31.62393162,31.73609959,0.124481328,0.510373444,0.365145228,"PITTKE",0.167054085,39,1.61,1.167054085,1.479692598,1.296053723,-0.67801161,18,0.003922389,-0.366303606676016,-0.474366886138393,-1.32618072697521,-1.76178527445598,1.91246971996606,-0.473847673820733,-1.01525175858424,0.292670998328857,-1.12180936882158,59,1.1413447530432
"1080",174,8,241.0727273,0.2175,60.75,72.32181818,0.3,0.363636364,0.336363636,"PITTKE",0.087011377,24,1.61,1.087011377,1.479692598,1.296053723,-0.67801161,18,0.004148126,-0.608512604636942,0.747188393837648,0.731339720674591,0.430324278942428,0.678842138621747,-0.842759845037903,-1.01525175858424,-0.484398232553811,-0.765255733977467,59,-0.16426805411301
"1081",174,2,198.66875,0.2255,72.30769231,54.05952381,0.272108844,0.244897959,0.482993197,"PITTKE",0.080042708,26,1.61,1.080042708,1.479692598,1.296053723,-0.67801161,18,0.005033504,-0.181289296030358,1.07306618088682,0.00432495246983391,0.187145263246054,-0.75975810348635,0.782967593811976,-1.01525175858424,-0.554738400523095,0.467481681006183,59,0.0509803535563291
"1090",176,14,212.2047619,0.232,38.18181818,24.08810811,0.113513514,0.367567568,0.518918919,"PITTKE",0.037740328,27,1.32,1.037740328,-0.737026583,2.41869472,-0.220079756,18,0.00471243,0.154814133612854,-0.121766302154745,-2.01496732869554,-1.99164034316374,0.717973104067935,1.10534127781742,-1.49964405618405,-0.991719773754341,0.0474820225883071,60,0.152470492250278
"1112",179,5,203.1833333,0.2185,21.875,30.22561983,0.148760331,0.52892562,0.32231405,"PITTKE",0.123613956,43,1.33,1.123613956,-3.149285617,1.291405657,2.270923805,18,0.004921664,-0.554258108601241,-1.16399894375343,-1.44799491152451,-1.31774266229157,2.04240580288255,-1.03447388763555,-1.48123638589542,-0.122190219153348,0.324303477354347,61,1.40391114680667
"1125",181,7,220.485,0.222666667,52.12765957,93.82340426,0.425531915,0.25,0.324468085,"PITTKE",0.182321557,24,2.17,1.182321557,-1.127099317,1.247384352,1.025186741,18,0.004535456,-0.330838916532426,0.460776021718155,1.38153724913074,1.30145318343655,-0.684721531780111,-1.00454477652918,-0.287225945818793,0.43481960328869,-0.196428252036571,62,-0.16426805411301
"1138",184,11,217.535,0.254,85,82.60822785,0.379746835,0.227848101,0.392405063,"PITTKE",0.068992871,15,2.27,1.068992871,-1.033275638,2.692051996,-0.669383339,18,0.004596961,1.22634523481924,1.37566239603045,1.06353074636724,1.01776568987092,-1.02236768612957,-0.150330915744562,-0.177342285095216,-0.667208715421773,-0.110597814229691,63,-1.42818747581197
"1143",185,15,195.908,0.258,42.45283019,68.02361111,0.347222222,0.24537037,0.407407407,"PITTKE",0.174353387,25,2.22,1.174353387,3.326569299,-0.689919666,1.229384853,18,0.005104437,1.41115304787171,0.0766345380152865,0.578285517991527,0.794624338246989,-0.752744913362771,0.0182542521104255,-0.231665348830158,0.360862076511938,0.556651057151915,64,-0.0544907917768881
"1144",185,9,184.225,0.2515,25.85714286,53.56321586,0.290748899,0.308370044,0.400881057,"PITTKE",0.105360516,40,2.22,1.105360516,3.326569299,-0.689919666,1.229384853,18,0.005428145,1.10935655206219,-0.851071035895985,-0.0187144190873084,0.352265845529335,0.0789150759195829,-0.0543080229899783,-0.231665348830158,-0.30132138578736,0.948451979022231,64,1.20942862992207
"1146",186,4,232.6125,0.221,62.68292683,59.07619048,0.253968254,0.325396825,0.420634921,"PITTKE",0.122602322,26,1.31,1.122602322,1.728988358,1.629383085,-0.624269923,18,0.004298995,-0.419700805256308,0.805795147043962,0.226002018847641,0.015208772160481,0.274500666142027,0.161823065364309,-1.51819171010036,-0.132041522540531,-0.537616269914181,65,0.0509803535563291
"1173",190,3,204.44,0.226,19.59276018,82.62586605,0.404157044,0.2852194,0.310623557,"PITTKE",0.139761942,46,1.18,1.139761942,-2.91884656,1.908032668,0.9171779,18,0.004891411,-0.155093361963353,-1.37016518008987,1.06406405051656,1.17301974046029,-0.20509030478902,-1.20047797899143,-1.77309867729346,0.0338695154065643,0.285014133350619,66,1.58527218173851
"1202",195,2,262.165,0.203666667,61.66666667,70.85540541,0.27027027,0.27027027,0.459459459,"PITTKE",0.287682072,16,1.87,1.287682072,-0.620944985,-2.097368575,-3.135081274,18,0.003814392,-1.38574438128711,0.775210887477325,0.680169434594812,0.170249662245261,-0.401008207867378,0.558517839188731,-0.650122379266361,1.36843009578412,-1.29971498993039,67,-1.25463245359989
"1214",197,6,209.2833333,0.23,80,37.04129794,0.17699115,0.233038348,0.589970501,"PITTKE",0.09531018,11,6.23,1.09531018,-3.698699006,1.337578231,-3.304060586,18,0.004778211,0.0524112480683271,1.26222746332709,-0.940045149460506,-0.884708930553221,-0.940400172296111,1.68194625107491,2.28506836308858,-0.401217905455305,0.135814813584946,68,-2.26224664732938
"1226",200,2,207.9875,0.2525,9.932735426,37.58295688,0.180698152,0.524640657,0.294661191,"PITTKE",0.090971778,46,3.39,1.090971778,-0.49908396,0.719783307,-0.965846808,18,0.004807981,1.15629097633571,-2.64125097915755,-0.903781300534554,-0.83305227997406,2.01280408431367,-1.43752566255894,0.800820783561374,-0.444623529917114,0.175391932893424,69,1.58527218173851
"1234",202,4,230.29,0.251,89.52380952,69.087,0.3,0.21,0.49,"PITTKE",0.430782916,20,1.74,1.430782916,-1.48315103,-0.77556356,-0.27316713,18,0.004342351,1.08581931166493,1.47268539433772,0.617033592087607,0.430324278942428,-1.31921873006862,0.847684103047113,-0.825860762238493,2.5209326464983,-0.473674959916207,70,-0.654561622688387
"1238",203,3,201.0307692,0.224666667,39.18367347,74.31469194,0.369668246,0.232227488,0.398104265,"PITTKE",0.459532329,19,3.25,1.459532329,-0.661391017,-0.404892074,-0.323424279,18,0.004974363,-0.225078515455442,-0.0733033624148525,0.799242066014548,0.950731353216696,-0.953084704881958,-0.0855403087572244,0.697955941620181,2.73851311596849,0.392170013005823,71,-0.792497985187093
"1239",203,2,288.52,0.193,123,81.65660377,0.283018868,0.188679245,0.528301887,"PITTKE",0.336472237,14,3.25,1.336472237,-0.661391017,-0.404892074,-0.323424279,18,0.003465964,-2.02199644749538,2.0670970136397,1.03458757938567,0.285112880840798,-1.70882218708018,1.18586263158388,0.697955941620181,1.7751681309519,-1.91009796326271,71,-1.61372100109789
"1241",205,6,219.5227273,0.24,67.1875,60.87605042,0.277310924,0.268907563,0.453781513,"PITTKE",0.048790164,21,1.42,1.048790164,-1.128686423,-1.635284201,-1.007732158,18,0.004555337,0.55578335952745,0.93564617746095,0.300971292435652,0.234338476519745,-0.419403246244895,0.502643945253006,-1.32153540603213,-0.875880193704271,-0.168557594090079,72,-0.523356601611019
"1246",206,5,215.1,0.201666667,56.47058824,93.83557047,0.436241611,0.228187919,0.33557047,"PITTKE",0.271933715,21,2.58,1.271933715,0.292807313,-0.24149747,-0.853720891,18,0.004649,-1.50246367763943,0.610509642560777,1.38186114568763,1.36339731645571,-1.01694422379013,-0.853367883319054,0.134873656151031,1.2338478506341,-0.0388693481444438,73,-0.523356601611019
"1247",207,5,217.7,0.227,62.63157895,77.40444444,0.355555556,0.281481481,0.362962963,"PITTKE",0.245122458,23,2.25,1.245122458,-0.859249533,0.22807339,-1.406587698,18,0.004593477,-0.102874913361242,0.804261769964688,0.900998936332527,0.853728076231886,-0.253098083530759,-0.500782262250473,-0.198926538667987,1.00084431470784,-0.11542898100641,74,-0.278718070871947
"1256",208,5,266.605,0.234,68,93.00174419,0.348837209,0.325581395,0.325581395,"PITTKE",0.271933715,21,2.08,1.271933715,0.047872159,0.285450209,-1.438099133,18,0.003750867,0.256338013590758,0.958137750628827,1.35956472207991,0.806188583999757,0.276564258833136,-0.98915374980844,-0.390540415328049,1.2338478506341,-1.40672912674649,75,-0.523356601611019
"1279",212,3,230.45,0.2185,21.3592233,17.85569007,0.07748184,0.498789346,0.423728814,"PITTKE",0.139761942,46,2.97,1.139761942,-0.759870616,0.867562141,-0.665556212,18,0.004339336,-0.554258108601241,-1.20864493123244,-2.76285510107353,-2.94331569250021,1.82891915596464,0.194751806953895,0.478218581772681,0.0338695154065643,-0.478100775179422,76,1.58527218173851
"1286",214,4,209.9333333,0.2195,30.81395349,65.02359882,0.309734513,0.280235988,0.410029499,"PITTKE",0.03509132,29,2.28,1.03509132,-1.318037168,0.383366109,0.270354235,18,0.004763417,-0.500251350853234,-0.522915545679138,0.465614752916678,0.509904323555804,-0.269236220162455,0.0470808006293739,-0.166621367894646,-1.01967360205271,0.116055422630565,77,0.344635758242932
